dry_run,section,title,url,page_type,action
False,topic_removal,Governing Cyberspace during a Crisis in Trust,https://www.cigionline.org/publications/governing-cyberspace-during-crisis-trust/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,Governing Cyberspace during a Crisis in Trust,https://www.cigionline.org/articles/governing-cyberspace-during-crisis-trust-0/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Government and industry must find middle ground on encryption,https://www.cigionline.org/articles/government-and-industry-must-find-middle-ground-encryption/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,How Clearview AI Could Violate Copyright Law,https://www.cigionline.org/articles/how-clearview-ai-could-violate-copyright-law/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,How COVID-19 Is Accelerating the Shift Toward a Quantified Society,https://www.cigionline.org/articles/how-covid-19-accelerating-shift-toward-quantified-society/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,How Facial Recognition Technology Permeated Everyday Life,https://www.cigionline.org/articles/how-facial-recognition-technology-permeated-everyday-life/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,How to Immunize Global Security from Re-Infection: How COVID-19 Will Transform the Global Security System and Impacts for Canada,https://www.cigionline.org/events/how-immunize-global-security-re-infection-how-covid-19-will-transform-global-security-system/,EventPage,"removed ""Surveillance"""
False,topic_removal,Identity in a “Phygital” World: Why the Shift to Machine-Readable Humans Demands Better Digital ID Governance,https://www.cigionline.org/articles/identity-in-a-phygital-world-why-the-shift-to-machine-readable-humans-demands-better-digital-id-governance/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,"In Saudi Arabia, Digital Repression Has a Uniquely Gendered Aspect",https://www.cigionline.org/articles/in-saudi-arabia-digital-repression-has-a-uniquely-gendered-aspect/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,International Security Remains Contagious: COVID-19’s Lasting Impacts on Security and Intelligence in the Five Eyes,https://www.cigionline.org/events/international-security-remains-contagious-covid-19s-lasting-impacts-security-and/,EventPage,"removed ""Surveillance"""
False,topic_removal,Internet trust evaporating - survey,https://www.cigionline.org/articles/internet-trust-evaporating-survey/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,"Internet: Between govts and criminals, its growth is compromised",https://www.cigionline.org/articles/internet-between-govts-and-criminals-its-growth-compromised/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Ipsos Poll: Dark Web Should Be Banned,https://www.cigionline.org/articles/ipsos-poll-dark-web-should-be-banned/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Is Sidewalk Labs Doing Enough to Protect Privacy? No,https://www.cigionline.org/articles/sidewalk-labs-doing-enough-protect-privacy-no/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,It’s Time for Canada to Ban Social Media Apps on Government-Issued Devices,https://www.cigionline.org/articles/its-time-for-canada-to-ban-social-media-apps-on-government-issued-devices/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,It’s Time to End Facebook’s Power-Hungry Pursuit of Data,https://www.cigionline.org/articles/its-time-end-facebooks-power-hungry-pursuit-data/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Johann Hari Knows You Won’t Be Able to Finish This Episode without Checking Your Phone,https://www.cigionline.org/big-tech/johann-hari-knows-you-wont-be-able-to-finish-this-episode-without-checking-your-phone/,MultimediaPage,"removed ""Surveillance"""
False,topic_removal,Legitimate Influence or Unlawful Manipulation?,https://www.cigionline.org/publications/publication-series/legitimate-influence-or-unlawful-manipulation/,PublicationSeriesPage,"removed ""Surveillance"""
False,topic_removal,"Let’s Face the Facts: To Ensure Our Digital Rights, We Must Hit Pause on Facial Recognition Technology",https://www.cigionline.org/articles/lets-face-facts-ensure-our-digital-rights-we-must-hit-pause-facial-recognition-technology/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,"Look Who’s Watching: Surveillance, Treachery and Trust Online",https://www.cigionline.org/publications/look-whos-watching-surveillance-treachery-and-trust-online/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,"Look Who’s Watching: Surveillance, Treachery and Trust Online",https://www.cigionline.org/publications/look-whos-watching-surveillance-treachery-and-trust-online-0/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,"Look Who’s Watching: Surveillance, Treachery and Trust Online",https://www.cigionline.org/events/look-whos-watching-surveillance-treachery-and-trust-online-0/,EventPage,"removed ""Surveillance"""
False,topic_removal,"Look Who’s Watching: Surveillance, Treachery and Trust Online",https://www.cigionline.org/multimedia/look-whos-watching-surveillance-treachery-and-trust-online/,MultimediaPage,"removed ""Surveillance"""
False,topic_removal,"Minding the FLoCs: Google’s Marketing Moves, AI, Privacy and the Data Commons",https://www.cigionline.org/articles/minding-flocs-googles-marketing-moves-ai-privacy-and-data-commons/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Most of the world is against 'unhackable' technology like the iPhone Apple wants to build,https://www.cigionline.org/articles/most-world-against-unhackable-technology-iphone-apple-wants-build/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Most people want authorities to shut down the Dark Web,https://www.cigionline.org/articles/most-people-want-authorities-shut-down-dark-web/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Most People Would Like to See the Dark Web Shut Down,https://www.cigionline.org/articles/most-people-would-see-dark-web-shut-down/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Mutale Nkonde on How Biased Tech Design and Racial Disparity Intersect,https://www.cigionline.org/big-tech/mutale-nkonde-how-biased-tech-design-and-racial-disparity-intersect/,MultimediaPage,"removed ""Surveillance"""
False,topic_removal,National security 'more important' than privacy,https://www.cigionline.org/articles/national-security-more-important-privacy/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,National Security Challenges in the Twenty-First Century: A Discussion with Vincent Rigby,https://www.cigionline.org/multimedia/national-security-challenges-in-the-21st-century-a-discussion-with-vincent-rigby/,MultimediaPage,"removed ""Surveillance"""
False,topic_removal,National security vs digital privacy: Most citizens would side with gov't ,https://www.cigionline.org/articles/national-security-vs-digital-privacy-most-citizens-would-side-govt/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,"National Security, Economic Prosperity and Canada’s Future",https://www.cigionline.org/events/national-security-economic-prosperity-and-canadas-future/,EventPage,"removed ""Surveillance"""
False,topic_removal,Navigating the Future of National Security,https://www.cigionline.org/multimedia/navigating-the-future-of-national-security/,MultimediaPage,"removed ""Surveillance"""
False,topic_removal,Notification: Apps Won’t Contain the Outbreak of COVID-19,https://www.cigionline.org/articles/notification-apps-wont-contain-outbreak-covid-19/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,On the Consequences of Sharing Classified Material with the House of Commons,https://www.cigionline.org/articles/on-the-consequences-of-sharing-classified-material-with-the-house-of-commons/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Patching Our Digital Future Is Unsustainable and Dangerous,https://www.cigionline.org/publications/patching-our-digital-future-unsustainable-and-dangerous/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,Patching Our Digital Future Is Unsustainable and Dangerous,https://www.cigionline.org/articles/patching-our-digital-future-unsustainable-and-dangerous/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Pathways to the Sound Use of Border Security Technologies in North America,https://www.cigionline.org/publications/pathways-to-the-sound-use-of-border-security-technologies-in-north-america/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,"Platform Capitalism, Empire and Authoritarianism: Is There a Way Out?",https://www.cigionline.org/articles/platform-capitalism-empire-and-authoritarianism-there-way-out/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Poll: Strong global majority backs dark Web ban,https://www.cigionline.org/articles/poll-strong-global-majority-backs-dark-web-ban/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Privacy and Security Go Hand in Hand—We Need to Treat Them That Way,https://www.cigionline.org/articles/privacy-and-security-go-hand-hand-we-need-treat-them-way/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Privacy Fears Undermine Internet Trust – Report,https://www.cigionline.org/articles/privacy-fears-undermine-internet-trust-report/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Privacy in the Precision Economy: The Rise of AI-Enabled Workplace Surveillance during the Pandemic,https://www.cigionline.org/articles/privacy-in-the-precision-economy-the-rise-of-ai-enabled-workplace-surveillance-during-the-pandemic/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,“Privacy Is Like Yoga” — and Other Myths,https://www.cigionline.org/articles/privacy-is-like-yoga-and-other-myths/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Protecting Freedom of Thought in the Digital Age,https://www.cigionline.org/publications/protecting-freedom-of-thought-in-the-digital-age/,PublicationPage,"removed ""Surveillance"""
False,topic_removal,Protecting the Core of Canadian Values in the Digital Realm,https://www.cigionline.org/articles/protecting-core-canadian-values-digital-realm/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Public Sector Leadership and Governance,https://www.cigionline.org/events/public-sector-leadership-and-governance/,EventPage,"removed ""Surveillance"""
False,topic_removal,Putting Our Bodies Online: The Privacy Risks of Tech Wearables,https://www.cigionline.org/articles/putting-our-bodies-online-the-privacy-risks-of-tech-wearables/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Q&A With Eric Jardine: Examining The Pros & Cons Of The Dark Web,https://www.cigionline.org/articles/qa-eric-jardine-examining-pros-cons-dark-web/,ArticlePage,"removed ""Surveillance"""
False,topic_removal,Regulatory Hacking: Adaptation in the Era of Regulated Industries,https://www.cigionline.org/events/regulatory-hacking-adaptation-era-regulated-industries/,EventPage,"removed ""Surveillance"""
False,topic_removal,Replacing Canada’s 20-Year-Old Data Protection Law,https://www.cigionline.org/articles/replacing-canadas-20-year-old-data-protection-law/,ArticlePage,"removed ""Surveillance"""
